INT	INT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT
10220	1007	3	79.14	20.64	-1	1	-1	-1	-1
10221	1007	3	81.1	21.27	-1	1	-1	-1	-1
10222	1007	3	79.45	17.37	-1	1	-1	-1	-1
10223	1007	3	79.3	32.83	-1	1	-1	-1	-1
10224	10003	10	69	52	-1.57	1	-1	-1	-1
10225	10003	10	55	21	-1.57	1	-1	-1	-1
10228	1010	5	85.03	96.34	0.44	1	-1	-1	-1
10229	1010	5	80.02	88.09	0.44	1	-1	-1	-1
10230	1010	5	69.57	95.37	0.44	1	-1	-1	-1
10231	1010	5	86.19	95.99	0.44	1	-1	-1	-1
10232	1010	5	84.28	87.77	0.44	1	-1	-1	-1
10233	1010	5	80.78	87.19	0.44	1	-1	-1	-1
10234	1010	5	73.5	93.58	0.44	1	-1	-1	-1
10235	1010	5	80.33	85.42	0.44	1	-1	-1	-1
10236	1010	5	79.95	86.62	0.44	1	-1	-1	-1
10237	1010	5	82.37	96.51	0.44	1	-1	-1	-1
10238	1010	5	72.19	92.82	0.44	1	-1	-1	-1
10239	1010	5	83.69	96.09	0.44	1	-1	-1	-1
10240	1010	5	70.74	93.39	0.44	1	-1	-1	-1
10241	1010	5	82.11	84.83	0.44	1	-1	-1	-1
10242	1010	5	82.44	86.34	0.44	1	-1	-1	-1
10243	1010	5	72.27	94.95	0.44	1	-1	-1	-1
10244	1010	5	85.72	97.72	0.44	1	-1	-1	-1
10245	1010	5	81.63	87.48	0.44	1	-1	-1	-1
10246	1010	5	81.83	88.69	0.44	1	-1	-1	-1
10247	1010	5	85.45	94.58	0.44	1	-1	-1	-1
10248	1010	5	84.28	97.9	0.44	1	-1	-1	-1
10249	1010	5	84	94.64	0.44	1	-1	-1	-1
10250	1010	5	85.15	85.9	0.44	1	-1	-1	-1
10251	1010	5	69.35	92.65	0.44	1	-1	-1	-1
10252	1010	5	69.27	94.07	0.44	1	-1	-1	-1
10253	1010	5	70.45	92.08	0.44	1	-1	-1	-1
10254	1008	5	82	65	0.44	1	-1	-1	-1
10255	1008	5	88.24	55.1	0.44	1	-1	-1	-1
10256	1008	5	87.23	72.69	0.44	1	-1	-1	-1
10257	1008	5	88.76	73.59	0.44	1	-1	-1	-1
10258	1008	5	90.37	72.46	-3.61	1	-1	-1	-1
10259	1008	5	81.86	63.15	-4.05	1	-1	-1	-1
10260	1008	5	89.97	71.17	-1.46	1	-1	-1	-1
10261	1008	5	80.15	64.9	-0.91	1	-1	-1	-1
10262	1008	5	87.77	70.79	-0.55	1	-1	-1	-1
10263	1008	5	83.53	66.34	-0.73	1	-1	-1	-1
10264	1008	5	82.24	66.68	-0.92	1	-1	-1	-1
10265	1008	5	80.6	66.53	0.44	1	-1	-1	-1
10266	1008	5	87.92	58.78	0.44	1	-1	-1	-1
10267	1008	5	89.77	54.34	0.44	1	-1	-1	-1
10268	1008	5	86.47	57.28	0.44	1	-1	-1	-1
10269	1008	5	87.32	53.82	0.44	1	-1	-1	-1
10270	1008	5	88.57	71.75	0.44	1	-1	-1	-1
10271	1008	5	80.28	63.18	0.44	1	-1	-1	-1
10272	1008	5	87.71	74.18	0.44	1	-1	-1	-1
10273	1008	5	89.32	57.56	0.44	1	-1	-1	-1
10274	1008	5	89.06	56.15	0.44	1	-1	-1	-1
10275	1008	5	86.05	55.16	0.44	1	-1	-1	-1
10276	1008	5	83.47	64.48	0.44	1	-1	-1	-1
10277	1009	5	56.04	51.79	0.44	1	-1	-1	-1
10278	1009	5	54.01	64.1	0.44	1	-1	-1	-1
10279	1009	5	56.21	53.35	0.44	1	-1	-1	-1
10280	1009	5	55.72	60.6	0.44	1	-1	-1	-1
10281	1009	5	66.23	63.22	0.44	1	-1	-1	-1
10282	1009	5	57.36	63.18	0.44	1	-1	-1	-1
10283	1009	5	66.99	64.44	0.44	1	-1	-1	-1
10284	1009	5	57.79	62.02	0.44	1	-1	-1	-1
10285	1009	5	53.93	61.53	0.44	1	-1	-1	-1
10286	1009	5	54.52	53.94	0.44	1	-1	-1	-1
10287	1009	5	55.09	64.7	0.44	1	-1	-1	-1
10288	1009	5	54.62	52.28	0.44	1	-1	-1	-1
10289	1009	5	69.1	62.47	0.44	1	-1	-1	-1
10290	1009	5	67.24	62.61	0.44	1	-1	-1	-1
10291	1009	5	56.45	63.84	0.44	1	-1	-1	-1
10292	1009	5	54.96	52.61	0.44	1	-1	-1	-1
10293	1009	5	53.42	53.79	0.44	1	-1	-1	-1
10294	1009	5	54.25	51.74	0.44	1	-1	-1	-1
10295	1009	5	68.53	64.92	0.44	1	-1	-1	-1
10296	1009	5	69.13	63.95	0.44	1	-1	-1	-1
10297	1009	5	55.38	50.48	0.44	1	-1	-1	-1
10298	1009	5	53.73	50.75	0.44	1	-1	-1	-1
10299	1009	5	56	62.36	0.44	1	-1	-1	-1
10300	1009	5	66.03	61.69	0.44	1	-1	-1	-1
10301	1009	5	52.22	51.1	0.44	1	-1	-1	-1
10302	1009	5	53.09	52.32	0.44	1	-1	-1	-1
10303	1009	5	54.63	63.17	0.44	1	-1	-1	-1
10304	1011	5	36.19	96.13	0.44	1	-1	-1	-1
10305	1011	5	33.94	96.3	0.44	1	-1	-1	-1
10306	1011	5	32.52	85.55	0.44	1	-1	-1	-1
10307	1011	5	34.94	94.96	0.44	1	-1	-1	-1
10308	1011	5	36.02	75.97	0.44	1	-1	-1	-1
10309	1011	5	34.75	97.25	0.44	1	-1	-1	-1
10310	1011	5	31.3	64.54	0.44	1	-1	-1	-1
10311	1011	5	29.7	66.59	0.44	1	-1	-1	-1
10312	1011	5	36.41	74.69	0.44	1	-1	-1	-1
10313	1011	5	28.24	67.76	0.44	1	-1	-1	-1
10314	1011	5	31.88	66.61	0.44	1	-1	-1	-1
10315	1011	5	29.55	64.61	0.44	1	-1	-1	-1
10316	1011	5	36.2	73.15	0.44	1	-1	-1	-1
10317	1011	5	28.44	65.6	0.44	1	-1	-1	-1
10318	1011	5	39.12	73.86	-2.82	1	-1	-1	-1
10319	1011	5	36	94.7	-4.2	1	-1	-1	-1
10320	1011	5	37.38	73.22	0.44	1	-1	-1	-1
10321	1011	5	30.71	65.68	0.44	1	-1	-1	-1
10322	1011	5	36.52	97.73	0.44	1	-1	-1	-1
10323	1011	5	32.72	84.56	0.44	1	-1	-1	-1
10324	1011	5	30.48	67.71	0.44	1	-1	-1	-1
10325	1011	5	31.92	68.52	0.44	1	-1	-1	-1
10326	1011	5	38.14	74.59	0.44	1	-1	-1	-1
10327	1011	5	29.4	69.01	0.44	1	-1	-1	-1
10328	1011	5	34.43	86.56	0.44	1	-1	-1	-1
10329	1011	5	32.78	87.65	0.44	1	-1	-1	-1
10330	1011	5	31.18	84.25	0.44	1	-1	-1	-1
10331	1011	5	34.24	85.68	0.44	1	-1	-1	-1
10332	1011	5	31.95	87.15	0.44	1	-1	-1	-1
10333	1011	5	30.2	84.24	0.44	1	-1	-1	-1
10334	1011	5	31.45	86.1	0.44	1	-1	-1	-1
10335	1011	5	33.33	95.51	0.44	1	-1	-1	-1
10336	1011	5	37.91	76.45	0.44	1	-1	-1	-1
10337	1011	5	39.46	75.43	0.44	1	-1	-1	-1
10338	1011	5	30.51	85.74	0.44	1	-1	-1	-1
10339	1011	5	33.72	83.97	0.44	1	-1	-1	-1
10340	1011	5	34.97	98.69	0.44	1	-1	-1	-1
10341	1011	5	32.91	97.3	0.44	1	-1	-1	-1
10342	1070	5	66.72	118.89	0.44	1	-1	-1	-1
10343	1070	5	67.14	118.63	0.44	1	-1	-1	-1
10344	1070	5	54.21	101	0.44	1	-1	-1	-1
10345	1070	5	52.65	102.95	0.44	1	-1	-1	-1
10346	1070	5	64.81	120.4	0.44	1	-1	-1	-1
10347	1070	5	64.32	118.95	0.44	1	-1	-1	-1
10348	1070	5	54.81	117.2	0.44	1	-1	-1	-1
10349	1070	5	55.13	102.92	0.44	1	-1	-1	-1
10362	1012	5	45	23	0.44	1	-1	-1	-1
10363	1012	5	60.48	22.13	0.44	1	-1	-1	-1
10364	1012	5	60.56	25.98	0.44	1	-1	-1	-1
10365	1012	5	43.18	23.35	0.44	1	-1	-1	-1
10366	1012	5	45.4	20.97	0.44	1	-1	-1	-1
10367	1012	5	44.95	22.5	0.44	1	-1	-1	-1
10368	1012	5	43.58	21.75	0.44	1	-1	-1	-1
10369	1012	5	45.36	24.01	0.44	1	-1	-1	-1
10370	1012	5	46.21	24.97	0.44	1	-1	-1	-1
10371	1012	5	59.46	23.36	0.44	1	-1	-1	-1
10372	1012	5	61.61	24.53	0.44	1	-1	-1	-1
10373	1012	5	58.24	25.67	0.44	1	-1	-1	-1
10374	1012	5	59.71	24.63	0.44	1	-1	-1	-1
10375	1012	5	44.18	24.85	0.44	1	-1	-1	-1
10376	1070	5	54.65	113.22	0.44	1	-1	-1	-1
10377	1070	5	65.72	118.26	0.44	1	-1	-1	-1
10378	1070	5	53.2	113.87	0.44	1	-1	-1	-1
10379	1070	5	54.6	115.42	0.44	1	-1	-1	-1
10380	1070	5	56.42	115.99	0.44	1	-1	-1	-1
10381	1070	5	67.89	120.48	0.44	1	-1	-1	-1
10382	1070	5	54.54	102.71	0.44	1	-1	-1	-1
10383	1070	5	54.86	100.99	0.44	1	-1	-1	-1
10384	1070	5	52.24	101.65	0.44	1	-1	-1	-1
10385	1070	5	55.17	114.57	0.44	1	-1	-1	-1
10386	1070	5	56.59	116.78	0.44	1	-1	-1	-1
10387	1070	5	53.95	104.38	0.44	1	-1	-1	-1
10388	1070	5	66.07	120.6	0.44	1	-1	-1	-1
10389	1070	5	68.21	119.44	0.44	1	-1	-1	-1
10390	1012	5	46.89	22.94	0.44	1	-1	-1	-1
10391	1012	5	58	23.82	0.44	1	-1	-1	-1
10392	1012	5	47.2	23.92	0.44	1	-1	-1	-1
10393	1012	5	61.37	23.39	0.44	1	-1	-1	-1
10394	1012	5	58.66	22.04	0.44	1	-1	-1	-1
10395	1013	5	85.51	36.08	0.44	1	-1	-1	-1
10396	1013	5	84.63	34.21	0.44	1	-1	-1	-1
10397	1013	5	76.49	43.72	0.44	1	-1	-1	-1
10398	1013	5	76.57	45.83	0.44	1	-1	-1	-1
10399	1013	5	77.59	27.32	0.44	1	-1	-1	-1
10400	1013	5	77	24.88	0.44	1	-1	-1	-1
10401	1013	5	78.3	25.06	0.44	1	-1	-1	-1
10402	1013	5	81.28	23.93	0.44	1	-1	-1	-1
10403	1013	5	75.41	41.65	0.44	1	-1	-1	-1
10404	1013	5	78.03	27.06	0.44	1	-1	-1	-1
10405	1013	5	87.28	37.77	0.44	1	-1	-1	-1
10406	1013	5	80.18	27.28	0.44	1	-1	-1	-1
10407	1013	5	84.99	35.88	0.44	1	-1	-1	-1
10408	1013	5	78.36	44.74	0.44	1	-1	-1	-1
10409	1013	5	83.26	35.29	0.44	1	-1	-1	-1
10410	1013	5	86.92	35.46	0.44	1	-1	-1	-1
10411	1013	5	73.46	43.24	0.44	1	-1	-1	-1
10412	1013	5	78.25	42.48	0.44	1	-1	-1	-1
10413	1013	5	74.5	42.76	0.44	1	-1	-1	-1
10414	1013	5	76.14	41.55	0.44	1	-1	-1	-1
10415	1013	5	80.02	23.61	0.44	1	-1	-1	-1
10416	1013	5	78.75	23.48	0.44	1	-1	-1	-1
10417	1013	5	86.09	37.35	0.44	1	-1	-1	-1
10418	1013	5	86.2	39.24	0.44	1	-1	-1	-1
10419	1013	5	77.16	43.84	0.44	1	-1	-1	-1
10420	1013	5	84.27	37.82	0.44	1	-1	-1	-1
10421	1013	5	87.63	36.8	0.44	1	-1	-1	-1
10422	1014	5	134.07	100.26	0.44	1	-1	-1	-1
10423	1014	5	114.7	101.64	0.44	1	-1	-1	-1
10424	1014	5	125.83	106.3	0.44	1	-1	-1	-1
10425	1014	5	122.3	108.97	0.44	1	-1	-1	-1
10426	1014	5	132.91	97.77	0.44	1	-1	-1	-1
10427	1014	5	111.69	101.52	0.44	1	-1	-1	-1
10428	1014	5	134.93	98.36	0.44	1	-1	-1	-1
10429	1014	5	131.72	99.45	0.44	1	-1	-1	-1
10430	1014	5	123.17	107.46	0.44	1	-1	-1	-1
10431	1014	5	121.69	106.63	0.44	1	-1	-1	-1
10432	1014	5	123.27	105.73	0.44	1	-1	-1	-1
10433	1014	5	115.73	102.91	0.44	1	-1	-1	-1
10434	1014	5	116.32	102.08	0.44	1	-1	-1	-1
10435	1014	5	111.53	102.74	0.44	1	-1	-1	-1
10436	1014	5	111.87	100.03	0.44	1	-1	-1	-1
10437	1014	5	125.89	107.7	0.44	1	-1	-1	-1
10438	1014	5	124.36	108.69	0.44	1	-1	-1	-1
10439	1014	5	113.76	103.14	0.44	1	-1	-1	-1
10440	1014	5	113.47	101.54	0.44	1	-1	-1	-1
10441	1014	5	124.42	107.04	0.44	1	-1	-1	-1
10442	1014	5	133.49	96.8	0.44	1	-1	-1	-1
10443	1014	5	135.55	96.91	0.44	1	-1	-1	-1
10444	1014	5	136.08	99.05	0.44	1	-1	-1	-1
10445	1014	5	133.52	99.19	0.44	1	-1	-1	-1
10446	1015	5	132.45	111.89	0.44	1	-1	-1	-1
10447	1015	5	116.95	126.8	0.44	1	-1	-1	-1
10448	1015	5	117.48	124.96	0.44	1	-1	-1	-1
10449	1015	5	113.86	124.84	0.44	1	-1	-1	-1
10450	1015	5	127.39	119.17	0.44	1	-1	-1	-1
10451	1015	5	127.19	124.18	0.44	1	-1	-1	-1
10452	1015	5	114.85	123.57	0.44	1	-1	-1	-1
10453	1015	5	126.02	122.52	0.44	1	-1	-1	-1
10454	1015	5	130.06	121.84	-3.31	1	-1	-1	-1
10455	1015	5	127.85	123.14	-1.07	1	-1	-1	-1
10456	1015	5	117.78	124.12	0.44	1	-1	-1	-1
10457	1015	5	126.07	120.55	0.44	1	-1	-1	-1
10458	1015	5	127.25	121.52	0.44	1	-1	-1	-1
10459	1015	5	130.03	111.28	0.44	1	-1	-1	-1
10460	1015	5	114.05	127.44	0.44	1	-1	-1	-1
10461	1015	5	131.41	112.84	0.44	1	-1	-1	-1
10462	1015	5	116.36	124.93	0.44	1	-1	-1	-1
10463	1015	5	132.12	111	0.44	1	-1	-1	-1
10464	1015	5	124.59	122.19	0.44	1	-1	-1	-1
10465	1015	5	115.62	126.51	0.44	1	-1	-1	-1
10466	1015	5	132.88	114.28	0.44	1	-1	-1	-1
10467	1015	5	130.04	113.72	0.44	1	-1	-1	-1
10468	1015	5	128.37	120.59	0.44	1	-1	-1	-1
10469	1015	5	113.35	126.05	0.44	1	-1	-1	-1
10470	1015	5	131.3	114.54	0.44	1	-1	-1	-1
10471	1015	5	130.2	110.97	0.44	1	-1	-1	-1
10472	1015	5	129.99	112.4	0.44	1	-1	-1	-1
10473	1016	1	140.46	91.85	0.44	1	-1	-1	-1
10474	1016	1	136.72	90.74	0.44	1	-1	-1	-1
10475	1016	1	124.91	92.35	0.44	1	-1	-1	-1
10476	1016	1	138.07	92.52	0.44	1	-1	-1	-1
10477	1016	1	125.79	90.31	0.44	1	-1	-1	-1
10478	1016	1	126.66	94.01	0.44	1	-1	-1	-1
10479	1016	1	140.84	92.87	0.44	1	-1	-1	-1
10480	1016	1	128.02	91.85	0.44	1	-1	-1	-1
10481	1016	1	136.74	90.84	-2.41	1	-1	-1	-1
10482	1016	1	126.72	94.01	-2.41	1	-1	-1	-1
10483	1016	1	116.47	88.75	-2.41	1	-1	-1	-1
10484	1016	1	115.54	88.53	-2.41	1	-1	-1	-1
10485	1016	1	114.15	86.85	-2.41	1	-1	-1	-1
10486	1016	1	116.65	90.27	-2.41	1	-1	-1	-1
10487	1016	1	138.91	89.13	-2.41	1	-1	-1	-1
10488	1016	1	139.31	91.71	0.44	1	-1	-1	-1
10489	1016	1	138.83	90.64	0.44	1	-1	-1	-1
10490	1016	1	140.47	89.65	0.44	1	-1	-1	-1
10491	1016	1	125.84	91.62	0.44	1	-1	-1	-1
10492	1016	1	127.98	92.01	0.44	1	-1	-1	-1
10493	1016	1	128.76	94.35	0.44	1	-1	-1	-1
10494	1016	1	114.3	90.35	0.44	1	-1	-1	-1
10495	1016	1	137.53	92.72	0.44	1	-1	-1	-1
10496	1016	1	140.56	90.41	0.44	1	-1	-1	-1
10497	1016	1	112.76	88.37	0.44	1	-1	-1	-1
10498	1016	1	128.92	93.65	0.44	1	-1	-1	-1
10499	1016	1	113.76	88.59	0.44	1	-1	-1	-1
10500	1016	1	114.74	86.67	0.44	1	-1	-1	-1
10501	1016	1	114.99	90.31	0.44	1	-1	-1	-1
10502	1016	1	127.24	89.96	0.44	1	-1	-1	-1
10503	1017	1	86.84	30.63	0.44	1	-1	-1	-1
10504	1017	1	96.18	46.51	0.44	1	-1	-1	-1
10505	1017	1	85.06	31.55	0.44	1	-1	-1	-1
10506	1017	1	88.32	31.26	0.44	1	-1	-1	-1
10507	1017	1	88.73	33.48	0.44	1	-1	-1	-1
10508	1017	1	89.66	32.86	0.44	1	-1	-1	-1
10509	1017	1	87.66	45.83	0.44	1	-1	-1	-1
10510	1017	1	85.83	34.05	0.44	1	-1	-1	-1
10511	1017	1	84.81	44.79	0.44	1	-1	-1	-1
10512	1017	1	86.54	46.55	0.44	1	-1	-1	-1
10513	1017	1	84.82	46.66	0.44	1	-1	-1	-1
10514	1017	1	88.29	32.81	0.44	1	-1	-1	-1
10515	1017	1	84.46	43.31	0.44	1	-1	-1	-1
10516	1017	1	86.26	43.35	0.44	1	-1	-1	-1
10517	1017	1	87.05	44.51	0.44	1	-1	-1	-1
10518	1017	1	97.39	43.44	0.44	1	-1	-1	-1
10519	1017	1	95.62	44.69	0.44	1	-1	-1	-1
10520	1017	1	86.15	32.32	0.44	1	-1	-1	-1
10521	1017	1	98.05	45.83	0.44	1	-1	-1	-1
10522	1017	1	99.42	44.52	0.44	1	-1	-1	-1
10523	1017	1	97.49	44.75	0.44	1	-1	-1	-1
10524	1017	1	83.3	45.31	0.44	1	-1	-1	-1
10525	1017	1	96.05	43.45	0.44	1	-1	-1	-1
10526	1018	1	61.08	39.68	0.44	1	-1	-1	-1
10527	1018	1	55.76	48.86	0.44	1	-1	-1	-1
10528	1018	1	60.06	38.52	0.44	1	-1	-1	-1
10529	1018	1	63.6	36.9	0.44	1	-1	-1	-1
10530	1018	1	55.53	50.9	0.44	1	-1	-1	-1
10531	1018	1	64.95	54.56	0.44	1	-1	-1	-1
10532	1018	1	53	50.64	0.44	1	-1	-1	-1
10533	1018	1	61.26	36.64	0.44	1	-1	-1	-1
10534	1018	1	52.97	48.64	0.44	1	-1	-1	-1
10535	1018	1	60.99	57.61	0.44	1	-1	-1	-1
10536	1018	1	61.57	37.36	0.44	1	-1	-1	-1
10537	1018	1	56.5	50.23	0.44	1	-1	-1	-1
10538	1018	1	62.5	54.9	0.44	1	-1	-1	-1
10539	1018	1	64.71	57.13	0.44	1	-1	-1	-1
10540	1018	1	62.7	40.1	0.44	1	-1	-1	-1
10541	1018	1	64.67	55.76	0.44	1	-1	-1	-1
10542	1018	1	62.86	56.24	0.44	1	-1	-1	-1
10543	1018	1	55.73	48.6	0.44	1	-1	-1	-1
10544	1018	1	53.1	48.2	0.44	1	-1	-1	-1
10545	1018	1	54.56	50.2	0.44	1	-1	-1	-1
10546	1018	1	54.25	46.86	0.44	1	-1	-1	-1
10547	1018	1	52.67	50.27	0.44	1	-1	-1	-1
10548	1018	1	61.69	56.41	0.44	1	-1	-1	-1
10549	1018	1	61.62	37.66	0.44	1	-1	-1	-1
10550	1018	1	64.07	54.92	0.44	1	-1	-1	-1
10551	1018	1	63.33	39.02	0.44	1	-1	-1	-1
10552	1018	1	62.95	57.82	0.44	1	-1	-1	-1
10553	1019	1	138.9	105.32	0.44	1	-1	-1	-1
10554	1019	1	138.08	103.36	0.44	1	-1	-1	-1
10555	1019	1	124.89	102.94	0.44	1	-1	-1	-1
10556	1019	1	125.77	104.14	0.44	1	-1	-1	-1
10557	1019	1	136.79	104.58	0.44	1	-1	-1	-1
10558	1019	1	125.8	106.11	0.44	1	-1	-1	-1
10559	1019	1	123.5	106.23	0.44	1	-1	-1	-1
10560	1019	1	146.11	111.42	0.44	1	-1	-1	-1
10561	1019	1	140.76	103.75	0.44	1	-1	-1	-1
10562	1019	1	139.61	102.07	0.44	1	-1	-1	-1
10563	1019	1	137.27	105.05	0.44	1	-1	-1	-1
10564	1019	1	146.27	113.08	0.44	1	-1	-1	-1
10565	1019	1	139.03	103.41	0.44	1	-1	-1	-1
10566	1019	1	143.3	114.87	0.44	1	-1	-1	-1
10567	1019	1	139.61	105.2	0.44	1	-1	-1	-1
10568	1019	1	141.41	103.7	0.44	1	-1	-1	-1
10569	1019	1	139.21	101.36	0.44	1	-1	-1	-1
10570	1019	1	145.12	114.95	0.44	1	-1	-1	-1
10571	1019	1	142.65	113.55	0.44	1	-1	-1	-1
10572	1019	1	143.85	112.78	0.44	1	-1	-1	-1
10573	1019	1	124.19	103.42	0.44	1	-1	-1	-1
10574	1019	1	144.56	114.1	0.44	1	-1	-1	-1
10575	1019	1	143.64	111.26	0.44	1	-1	-1	-1
10576	1019	1	127.44	105.82	0.44	1	-1	-1	-1
10577	1019	1	136.63	102.66	0.44	1	-1	-1	-1
10578	1019	1	123.38	105.09	0.44	1	-1	-1	-1
10579	1019	1	127.15	104.01	0.44	1	-1	-1	-1
10580	1019	1	124.28	104.32	0.44	1	-1	-1	-1
10581	1019	1	147.23	115.15	0.44	1	-1	-1	-1
10582	1019	1	145	113	0.44	1	-1	-1	-1
10583	1019	1	125.08	106.39	0.44	1	-1	-1	-1
10584	1019	1	144.76	111.87	0.44	1	-1	-1	-1
10585	1017	1	96.05	43.45	0.44	1	-1	-1	-1
10586	1017	1	87.87	43.85	0.44	1	-1	-1	-1
10587	1017	1	98.91	43	0.44	1	-1	-1	-1
10588	1017	1	99.74	46.12	0.44	1	-1	-1	-1
10589	1017	1	87.91	34.78	0.44	1	-1	-1	-1
10590	1021	1	55.94	92.23	0.44	1	-1	-1	-1
10591	1021	1	56.63	91.46	0.44	1	-1	-1	-1
10608	1020	1	72.62	116.86	0.44	1	-1	-1	-1
10609	1020	1	64.33	104.4	0.44	1	-1	-1	-1
10610	1020	1	88.64	117.31	0.44	1	-1	-1	-1
10611	1020	1	91.04	119.01	0.44	1	-1	-1	-1
10612	1020	1	84.43	104.66	0.44	1	-1	-1	-1
10613	1020	1	89.74	115.31	0.44	1	-1	-1	-1
10614	1020	1	71.92	114.46	0.44	1	-1	-1	-1
10615	1020	1	91.14	118.41	0.44	1	-1	-1	-1
10616	1020	1	86.73	105.86	0.44	1	-1	-1	-1
10617	1020	1	69.13	103.1	0.44	1	-1	-1	-1
10618	1020	1	66.59	102.16	0.44	1	-1	-1	-1
10619	1020	1	68.68	114.85	0.44	1	-1	-1	-1
10620	1020	1	65.43	102	0.44	1	-1	-1	-1
10621	1020	1	90.94	116.31	0.44	1	-1	-1	-1
10622	1020	1	68.79	102.96	0.44	1	-1	-1	-1
10623	1020	1	64.69	103.36	0.44	1	-1	-1	-1
10624	1020	1	83.63	109.56	0.44	1	-1	-1	-1
10625	1020	1	84.93	107.46	0.44	1	-1	-1	-1
10626	1020	1	84.13	109.06	0.44	1	-1	-1	-1
10627	1020	1	82.23	105.96	0.44	1	-1	-1	-1
10628	1020	1	86.33	105.86	0.44	1	-1	-1	-1
10629	1020	1	82.63	107.46	0.44	1	-1	-1	-1
10630	1020	1	67.09	104.46	0.44	1	-1	-1	-1
10631	1020	1	67.43	101.5	0.44	1	-1	-1	-1
10632	1020	1	66.03	106.3	0.44	1	-1	-1	-1
10633	1020	1	89.54	115.01	0.44	1	-1	-1	-1
10634	1020	1	72.48	113.79	0.44	1	-1	-1	-1
10635	1020	1	69.49	117.3	0.44	1	-1	-1	-1
10636	1020	1	92.74	117.21	0.44	1	-1	-1	-1
10637	1020	1	84.43	106.86	0.44	1	-1	-1	-1
10638	1020	1	83.43	105.06	0.44	1	-1	-1	-1
10639	1020	1	89.24	117.21	0.44	1	-1	-1	-1
10640	1021	1	44.7	81.74	0.44	1	-1	-1	-1
10641	1021	1	52.7	89.45	0.44	1	-1	-1	-1
10642	1021	1	53.86	91.98	0.44	1	-1	-1	-1
10643	1021	1	51.7	73.7	0.44	1	-1	-1	-1
10644	1021	1	39.69	80.3	0.44	1	-1	-1	-1
10645	1021	1	40.38	83.64	0.44	1	-1	-1	-1
10646	1021	1	53.46	72.19	0.44	1	-1	-1	-1
10647	1021	1	44.02	79.65	0.44	1	-1	-1	-1
10648	1021	1	41.42	79.11	0.44	1	-1	-1	-1
10649	1021	1	48.52	71.2	0.44	1	-1	-1	-1
10650	1021	1	51.86	72.14	0.44	1	-1	-1	-1
10651	1021	1	50.29	69.4	0.44	1	-1	-1	-1
10652	1021	1	53.15	69.79	0.44	1	-1	-1	-1
10653	1021	1	49.35	72.17	0.44	1	-1	-1	-1
10654	1021	1	54.47	72.15	0.44	1	-1	-1	-1
10655	1021	1	53.34	92.73	0.44	1	-1	-1	-1
10656	1021	1	51.55	90.74	0.44	1	-1	-1	-1
10657	1021	1	54.6	90.41	0.44	1	-1	-1	-1
10658	1021	1	55.42	93.69	0.44	1	-1	-1	-1
10659	1021	1	42	81	0.44	1	-1	-1	-1
10660	1021	1	51.49	71.23	0.44	1	-1	-1	-1
10661	1021	1	49.86	69.27	0.44	1	-1	-1	-1
10662	1021	1	52.89	94.09	0.44	1	-1	-1	-1
10663	1021	1	50.99	91.95	0.44	1	-1	-1	-1
10664	1021	1	40.54	81.29	0.44	1	-1	-1	-1
10665	1021	1	43.04	80.33	0.44	1	-1	-1	-1
10666	1021	1	42.73	83.41	0.44	1	-1	-1	-1
10667	1021	1	39.67	82.34	0.44	1	-1	-1	-1
10668	1059	1	92.94	118.11	0.44	1	-1	-1	-1
10669	1059	1	91.84	116.61	0.44	1	-1	-1	-1
10670	1059	1	65.62	105.96	0.44	1	-1	-1	-1
10671	1059	1	86.27	108.85	0.44	1	-1	-1	-1
10672	1059	1	87.02	107.18	0.44	1	-1	-1	-1
10673	1059	1	89.24	119.21	0.44	1	-1	-1	-1
10674	1059	1	73.06	115.63	0.44	1	-1	-1	-1
10675	1059	1	70.9	118.13	0.44	1	-1	-1	-1
10676	1059	1	67.12	103.58	0.44	1	-1	-1	-1
10677	1059	1	91.14	115.11	0.44	1	-1	-1	-1
10678	1059	1	74.34	115.24	0.44	1	-1	-1	-1
10679	1059	1	70.1	115.63	0.44	1	-1	-1	-1
10680	1059	1	70.39	113.8	0.44	1	-1	-1	-1
10688	1004	3	147.3	103.66	0	1	-1	-1	-1
10689	1004	9	177.98	89.2	-2	1	-1	-1	-1
10690	1004	3	144.44	122.84	0	1	-1	-1	-1
10691	1004	9	183	80	-1	1	-1	-1	-1
10692	1004	3	144.14	124.9	-1	1	-1	-1	-1
10693	1004	3	141.59	124.96	-4.28	1	-1	-1	-1
10694	1001	3	90.28	77.67	1	1	-1	-1	-1
10695	1001	3	112.94	93.67	0.44	1	-1	-1	-1
10696	1001	3	111.83	83.48	0.44	1	-1	-1	-1
10697	1001	3	109.42	68.85	1	1	-1	-1	-1
10698	1005	3	40.9	25.58	0.44	1	-1	-1	-1
10699	1005	3	69.35	34.89	0.44	1	-1	-1	-1
10700	1005	3	38.59	40.78	1	1	-1	-1	-1
10701	1005	3	70.97	35.94	-4.28	1	-1	-1	-1
10702	1005	3	68.7	37.24	0	1	-1	-1	-1
10703	1005	3	65.86	38.49	0.66	1	-1	-1	-1
10704	1005	3	40.97	21.3	0.44	1	-1	-1	-1
10705	1005	3	67.78	35.74	0.44	1	-1	-1	-1
10706	1005	3	66.85	34.38	0.44	1	-1	-1	-1
10707	1005	3	39.56	37.99	0.44	1	-1	-1	-1
